,Loss
31262,1.9551360607147217
31263,1.385957956314087
31264,1.393202781677246
31265,1.3822941780090332
31266,1.3849709033966064
31267,1.3862817287445068
31268,1.3834742307662964
31269,2.7726588249206543
31270,2.776536703109741
31271,2.773514986038208
31272,2.780557870864868
31273,2.7740917205810547
31274,1.784204125404358
31275,1.7906875610351562
31276,1.788569688796997
31277,1.7945207357406616
31278,1.784177541732788
31279,1.7892494201660156
31280,2.4850916862487793
31281,2.4847095012664795
31282,2.4784674644470215
31283,2.4891128540039062
31284,2.4807465076446533
31285,2.486926555633545
31286,2.484902858734131
31287,2.484637975692749
31288,2.4887800216674805
31289,2.4894399642944336
31290,2.4830265045166016
31291,2.4868826866149902
31292,2.6398165225982666
31293,2.6430628299713135
31294,2.641552448272705
31295,2.6507222652435303
31296,2.6414387226104736
31297,2.6421451568603516
31298,2.642695426940918
31299,2.637324810028076
31300,2.6349055767059326
31301,3.0005311965942383
31302,2.9921650886535645
31303,2.988872528076172
31304,2.9835472106933594
31305,2.9888062477111816
31306,2.9890897274017334
31307,2.992312431335449
31308,2.9885618686676025
31309,2.996056318283081
31310,3.043461322784424
31311,3.0493345260620117
31312,3.043591022491455
31313,3.046884059906006
31314,3.047558546066284
31315,3.0413551330566406
31316,3.04571795463562
31317,3.0379836559295654
31318,3.0403754711151123
31319,3.0539681911468506
31320,3.046227216720581
31321,3.0432863235473633
31322,3.0382535457611084
31323,2.193314552307129
31324,2.2005128860473633
31325,2.2041263580322266
31326,2.1964080333709717
31327,2.1973509788513184
31328,2.1999940872192383
31329,1.9472647905349731
31330,1.9470707178115845
31331,2.190124750137329
31332,2.2041754722595215
31333,2.195941925048828
31334,2.2110562324523926
31335,2.1930201053619385
31336,1.7929754257202148
31337,1.7860524654388428
31338,2.2063112258911133
31339,2.1892170906066895
31340,2.19277286529541
31341,2.200223445892334
31342,2.2006571292877197
31343,2.2013401985168457
31344,1.6052334308624268
31345,1.6191482543945312
31346,1.6173806190490723
31347,1.6094821691513062
31348,1.5984463691711426
31349,1.6089997291564941
31350,2.400067090988159
31351,2.3980870246887207
31352,2.3932924270629883
31353,2.3920257091522217
31354,2.3969876766204834
31355,2.393124580383301
31356,2.4032082557678223
31357,2.3966381549835205
31358,2.4072265625
31359,2.568509817123413
31360,2.5635476112365723
31361,2.5651960372924805
31362,2.5633082389831543
31363,2.561156988143921
31364,2.571730613708496
31365,2.566885471343994
31366,2.5694217681884766
31367,2.5536949634552
31368,2.564638137817383
31369,2.5643138885498047
31370,2.195814609527588
31371,2.1969964504241943
31372,2.198125123977661
31373,2.191409111022949
31374,2.203742027282715
31375,2.2000632286071777
31376,2.1991641521453857
31377,2.191673994064331
31378,2.1911797523498535
31379,0.6947306394577026
31380,0.6988092064857483
31381,0.6961886286735535
31382,0.6945831179618835
31383,0.686202883720398
31384,0.6911324262619019
31385,3.2219228744506836
31386,3.2168426513671875
31387,3.2146730422973633
31388,3.2191452980041504
31389,3.2236506938934326
31390,1.7897368669509888
31391,1.7952678203582764
31392,1.786651611328125
31393,1.7919559478759766
31394,1.7872458696365356
31395,1.7981438636779785
31396,2.1984975337982178
31397,2.196834087371826
31398,2.19632625579834
31399,2.196901798248291
31400,2.196586847305298
31401,2.194859266281128
31402,2.193423271179199
31403,2.196697235107422
31404,2.1982345581054688
31405,2.196575164794922
31406,1.6021180152893066
31407,1.6075241565704346
31408,1.614050269126892
31409,1.6195569038391113
31410,1.6081024408340454
31411,1.6129298210144043
31412,2.88325834274292
31413,2.8886988162994385
31414,2.896340847015381
31415,2.894009828567505
31416,2.891667604446411
31417,2.8919777870178223
31418,2.8923914432525635
31419,2.888375997543335
31420,2.8925230503082275
31421,2.8846261501312256
31422,2.89141845703125
31423,2.8955206871032715
31424,1.794175386428833
31425,1.7940216064453125
31426,1.7981576919555664
31427,2.703202724456787
31428,2.7128512859344482
31429,2.707404136657715
31430,2.7090461254119873
31431,2.7031068801879883
31432,2.704416275024414
31433,2.7045907974243164
31434,2.7131900787353516
31435,2.7126545906066895
31436,2.1952338218688965
31437,2.1911346912384033
31438,2.194760799407959
31439,2.192779541015625
31440,2.1972455978393555
31441,2.1907365322113037
31442,2.1888515949249268
31443,2.198129177093506
31444,2.1978650093078613
31445,2.194701671600342
31446,2.1954784393310547
31447,2.1998610496520996
31448,2.1990602016448975
31449,2.193113088607788
31450,2.191743850708008
31451,2.9460608959198
31452,2.940681219100952
31453,2.9409711360931396
31454,2.9400177001953125
31455,2.943956136703491
31456,2.94752836227417
31457,2.9441027641296387
31458,2.936875581741333
31459,2.947824478149414
31460,2.94748854637146
31461,2.9420721530914307
31462,1.0933692455291748
31463,1.0950121879577637
31464,1.0949795246124268
31465,1.1041138172149658
31466,1.09761381149292
31467,1.0971434116363525
31468,1.3810832500457764
31469,1.3862069845199585
31470,1.3885221481323242
31471,1.3756994009017944
31472,1.385740876197815
31473,1.3825018405914307
31474,0.6930021047592163
31475,0.6936479806900024
31476,0.6948246359825134
31477,0.6908446550369263
31478,0.6963292956352234
31479,0.6934671401977539
31480,1.0972421169281006
31481,1.092942237854004
31482,1.0959759950637817
31483,1.093839406967163
31484,1.1012723445892334
31485,3.132858991622925
31486,3.134934186935425
31487,1.7818915843963623
31488,1.7920525074005127
31489,1.784262776374817
31490,1.7826038599014282
31491,1.7867786884307861
31492,1.790128231048584
31493,2.8920323848724365
31494,2.885847568511963
31495,2.8820269107818604
31496,2.8814120292663574
31497,2.8823351860046387
31498,1.0986778736114502
31499,1.0950114727020264
31500,1.103135347366333
31501,1.1046814918518066
31502,1.1050587892532349
31503,1.1021363735198975
31504,1.9573739767074585
31505,1.940484881401062
31506,1.965699553489685
31507,1.940295934677124
31508,1.9542877674102783
31509,1.9519952535629272
31510,0.6858358979225159
31511,0.6896917819976807
31512,0.6872276663780212
31513,0.6877216100692749
31514,0.6885815262794495
31515,0.6876391172409058
31516,2.8318827152252197
31517,2.833155632019043
31518,2.8366689682006836
31519,2.824399709701538
31520,2.829620361328125
31521,2.8408970832824707
31522,1.097174048423767
31523,1.1164312362670898
31524,1.0899293422698975
31525,1.1025382280349731
31526,1.1005902290344238
31527,1.0928586721420288
31528,1.1011288166046143
31529,1.1068726778030396
31530,1.0994445085525513
31531,1.1028270721435547
31532,1.1088976860046387
31533,1.1063328981399536
31534,1.0980117321014404
31535,1.1012558937072754
31536,1.1029328107833862
31537,1.0973230600357056
31538,1.0999069213867188
31539,1.0972779989242554
31540,3.1780002117156982
31541,3.1879026889801025
31542,3.183866500854492
31543,3.17812442779541
31544,3.1761209964752197
31545,3.1814751625061035
31546,3.1791200637817383
31547,3.1962289810180664
31548,2.7655577659606934
31549,2.773801803588867
31550,2.779139995574951
31551,2.7673873901367188
31552,2.765416383743286
31553,2.7764296531677246
31554,1.6145719289779663
31555,1.6069426536560059
31556,1.6114447116851807
31557,1.5986833572387695
31558,1.6065092086791992
31559,1.6057634353637695
31560,1.3835563659667969
31561,1.3792473077774048
31562,1.3859442472457886
31563,1.3830549716949463
31564,1.3946356773376465
31565,1.373858094215393
31566,1.3846300840377808
31567,1.3954102993011475
31568,1.3823364973068237
31569,1.390298843383789
31570,1.3817323446273804
31571,1.0938681364059448
31572,1.0951273441314697
31573,1.09420907497406
31574,1.1039835214614868
31575,1.1009820699691772
31576,1.1001200675964355
31577,1.3889583349227905
31578,1.3875508308410645
31579,1.3756335973739624
31580,1.387947916984558
31581,1.386240005493164
31582,1.3896214962005615
31583,1.3859429359436035
31584,1.3807517290115356
31585,1.3851147890090942
31586,2.769340753555298
31587,2.774470567703247
31588,2.773054599761963
31589,2.7713048458099365
31590,2.771347999572754
31591,2.7646050453186035
31592,1.0969336032867432
31593,1.0965851545333862
31594,1.0956590175628662
31595,1.0991326570510864
31596,1.102916955947876
31597,1.1002931594848633
31598,2.3087384700775146
31599,2.2928237915039062
31600,2.296837568283081
31601,2.300304412841797
31602,2.2982726097106934
31603,2.295264482498169
31604,2.30521297454834
31605,2.2937605381011963
31606,2.312156915664673
31607,2.2966556549072266
31608,2.315046548843384
31609,1.608881950378418
31610,1.6036279201507568
31611,1.6105799674987793
31612,1.612525224685669
31613,1.6159306764602661
31614,1.610856533050537
31615,1.5991418361663818
31616,1.6059074401855469
31617,2.9882559776306152
31618,3.0052542686462402
31619,2.996819496154785
31620,2.9972498416900635
31621,2.9865787029266357
31622,2.9881319999694824
31623,3.0004591941833496
31624,3.003511428833008
31625,2.985165596008301
31626,2.989597797393799
31627,2.99208927154541
31628,2.3944525718688965
31629,2.397500991821289
31630,2.394233226776123
31631,2.3913068771362305
31632,2.3983044624328613
31633,2.397106170654297
31634,2.785092353820801
31635,2.7739243507385254
31636,2.7764148712158203
31637,2.7719674110412598
31638,2.77994966506958
31639,2.7794642448425293
31640,1.6040819883346558
31641,1.606958270072937
31642,1.612918496131897
31643,1.614720106124878
31644,1.5918887853622437
31645,1.6116899251937866
31646,1.6044577360153198
31647,1.0845444202423096
31648,1.0994720458984375
31649,1.0982935428619385
31650,1.0865604877471924
31651,1.1142628192901611
31652,1.1020324230194092
31653,1.0979793071746826
31654,1.0934829711914062
31655,1.6137679815292358
31656,1.6058757305145264
31657,1.613369345664978
31658,1.605501651763916
31659,1.6096904277801514
31660,1.610331654548645
31661,2.780179023742676
31662,2.7585530281066895
31663,2.758998394012451
31664,2.7724947929382324
31665,2.7849302291870117
31666,2.7725231647491455
31667,1.6062120199203491
31668,1.6184494495391846
31669,1.60645592212677
31670,1.599181890487671
31671,1.617087960243225
31672,1.6119134426116943
31673,1.6200504302978516
31674,1.5968718528747559
31675,1.6090290546417236
31676,1.7800421714782715
31677,1.7978628873825073
31678,1.8015779256820679
31679,2.195700168609619
31680,2.2089974880218506
31681,2.1980671882629395
31682,2.1948559284210205
31683,2.1915156841278076
31684,2.201158285140991
31685,1.940944790840149
31686,1.935811161994934
31687,1.9496735334396362
31688,1.9510337114334106
31689,1.9427546262741089
31690,1.9482934474945068
31691,2.3087196350097656
31692,2.308406352996826
31693,2.290851593017578
31694,2.3084805011749268
31695,2.3065898418426514
31696,2.2986204624176025
31697,2.2932214736938477
31698,2.294010639190674
31699,2.291116714477539
31700,2.305452346801758
31701,2.3188743591308594
31702,2.3048925399780273
31703,2.3081586360931396
31704,2.3120131492614746
31705,2.302241802215576
31706,2.2899341583251953
31707,2.3076705932617188
31708,2.294477939605713
31709,3.1378731727600098
31710,3.1347291469573975
31711,3.1314032077789307
31712,3.13499116897583
31713,3.142591953277588
31714,3.144371509552002
31715,3.1622698307037354
31716,3.130949020385742
31717,3.1694722175598145
31718,3.138822078704834
31719,3.1313979625701904
31720,3.1231260299682617
31721,3.143242835998535
31722,3.125399112701416
31723,2.712576150894165
31724,2.7201969623565674
31725,2.706501007080078
31726,2.7084193229675293
31727,2.7131190299987793
31728,2.7075562477111816
31729,1.7996954917907715
31730,1.7959482669830322
31731,1.810742735862732
31732,1.79282546043396
31733,1.793677568435669
31734,1.805846095085144
31735,1.6122244596481323
31736,1.613484263420105
31737,1.6035630702972412
31738,1.6146509647369385
31739,1.5996595621109009
31740,1.6011971235275269
31741,2.295757532119751
31742,2.301152229309082
31743,2.293905258178711
31744,2.301778554916382
31745,2.2995762825012207
31746,2.303853750228882
31747,2.2976174354553223
31748,2.3012890815734863
31749,2.574432849884033
31750,2.5661425590515137
31751,2.550698757171631
31752,2.5594968795776367
31753,2.5704808235168457
31754,2.574565887451172
31755,2.5613532066345215
31756,2.5606749057769775
31757,2.548844337463379
31758,2.568591594696045
31759,2.5586142539978027
31760,2.5665512084960938
31761,2.559277057647705
31762,2.5637366771698
31763,3.7491750717163086
31764,3.7521309852600098
31765,3.750779867172241
31766,3.762568712234497
31767,3.7661759853363037
31768,3.765441656112671
31769,1.8008970022201538
31770,1.7825877666473389
31771,1.7871451377868652
31772,1.7906663417816162
31773,1.794001817703247
31774,1.786695957183838
31775,3.46848201751709
31776,3.4484739303588867
31777,3.479478597640991
31778,3.4766499996185303
31779,3.4516103267669678
31780,3.4585156440734863
31781,2.0601279735565186
31782,2.0793275833129883
31783,2.07765531539917
31784,2.0744380950927734
31785,2.0940375328063965
31786,2.0759501457214355
31787,2.0965394973754883
31788,2.087082862854004
31789,2.072737216949463
31790,2.4124221801757812
31791,2.4052038192749023
31792,2.393519878387451
31793,2.3891501426696777
31794,2.3947055339813232
31795,2.3978772163391113
31796,1.7969303131103516
31797,1.7921380996704102
31798,1.811397910118103
31799,1.7809547185897827
31800,1.796250820159912
31801,1.776475429534912
31802,0.7002272009849548
31803,0.6954134106636047
31804,0.7014705538749695
31805,0.6771475672721863
31806,0.6991668939590454
31807,0.6958256959915161
31808,3.047879695892334
31809,3.0388541221618652
31810,3.04909610748291
31811,3.046994686126709
31812,3.047435760498047
31813,3.0471179485321045
31814,1.7968348264694214
31815,1.7879685163497925
31816,1.7858153581619263
31817,1.7861344814300537
31818,1.8049534559249878
31819,1.7877392768859863
31820,1.806462049484253
31821,1.951361060142517
31822,1.9488775730133057
31823,1.9420751333236694
31824,1.9495705366134644
31825,1.941259741783142
31826,1.9422576427459717
31827,2.1903936862945557
31828,2.201455593109131
31829,2.199686050415039
31830,2.189547538757324
31831,2.19224214553833
31832,2.1999409198760986
31833,3.2484655380249023
31834,3.259528160095215
31835,1.0965516567230225
31836,1.0961711406707764
31837,1.108269214630127
31838,1.1066584587097168
31839,1.091031789779663
31840,1.0997999906539917
31841,1.1024630069732666
31842,1.1002709865570068
31843,2.630282402038574
31844,2.631930112838745
31845,2.6499719619750977
31846,2.6240506172180176
31847,2.628035068511963
31848,2.6308140754699707
31849,0.6932512521743774
31850,0.6879966855049133
31851,0.6859184503555298
31852,0.6953731179237366
31853,0.6890721917152405
31854,0.6951270699501038
31855,0.6898558735847473
31856,0.7006077170372009
31857,0.6956400275230408
31858,0.6936616897583008
31859,0.6969310641288757
31860,0.7093743681907654
31861,1.599393367767334
31862,1.6028059720993042
31863,1.607521653175354
31864,1.5985907316207886
31865,1.609269380569458
31866,1.616694688796997
31867,1.9490002393722534
31868,1.9478874206542969
31869,1.9482717514038086
31870,1.966628909111023
31871,1.9355155229568481
31872,1.9671634435653687
31873,1.9268276691436768
31874,1.9386671781539917
31875,1.9587064981460571
31876,0.6810995936393738
31877,0.6919156908988953
31878,0.6812032461166382
31879,0.6970342397689819
31880,0.699828565120697
31881,0.6858929395675659
31882,2.3980319499969482
31883,2.4095282554626465
31884,2.416991949081421
31885,2.3996264934539795
31886,2.3978419303894043
31887,2.412966728210449
31888,2.3925118446350098
31889,2.4012632369995117
31890,3.0485963821411133
31891,3.0426430702209473
31892,3.0451841354370117
31893,3.0479164123535156
31894,3.0465147495269775
31895,3.0445446968078613
31896,1.1038392782211304
31897,1.0898784399032593
31898,1.097959041595459
31899,1.0944561958312988
31900,1.087138056755066
31901,2.715120792388916
31902,2.6935276985168457
31903,2.697723865509033
31904,2.7063732147216797
31905,2.7066829204559326
31906,2.7188756465911865
31907,2.306610107421875
31908,2.309628486633301
31909,2.289584159851074
31910,2.7112064361572266
31911,2.7110400199890137
31912,2.711021900177002
31913,2.6877329349517822
31914,2.7151505947113037
31915,2.7262182235717773
31916,2.7070624828338623
31917,2.714735746383667
31918,2.7058629989624023
31919,2.7175378799438477
31920,2.7073001861572266
31921,2.7148842811584473
31922,2.708230495452881
31923,2.701226234436035
31924,2.6985220909118652
31925,2.7108635902404785
31926,2.7036123275756836
31927,2.7204535007476807
31928,3.2894883155822754
31929,3.276611804962158
31930,3.294541358947754
31931,3.2932047843933105
31932,3.2959280014038086
31933,3.6123857498168945
31934,3.6096720695495605
31935,3.6050872802734375
31936,3.620211362838745
31937,3.6011455059051514
31938,3.6163697242736816
31939,3.610960006713867
31940,3.615020751953125
31941,3.622405529022217
31942,3.6136531829833984
31943,3.623140811920166
31944,1.3945318460464478
31945,1.3802502155303955
31946,1.3913482427597046
31947,2.774442672729492
31948,2.770134925842285
31949,2.768399953842163
31950,2.762389898300171
31951,2.7830681800842285
31952,2.773442506790161
31953,2.7661969661712646
31954,2.778841495513916
31955,2.765817880630493
31956,2.7637808322906494
31957,2.7725086212158203
31958,0.6922046542167664
31959,0.6888309717178345
31960,0.6957921981811523
31961,0.6950230002403259
31962,0.6941958069801331
31963,0.6920093894004822
31964,1.7923814058303833
31965,1.8058573007583618
31966,1.7949622869491577
31967,1.7888575792312622
31968,1.7911940813064575
31969,1.7922152280807495
31970,2.301516056060791
31971,2.3032002449035645
31972,2.2974085807800293
31973,2.313185453414917
31974,2.19211483001709
31975,2.194705009460449
31976,2.192873001098633
31977,2.2027981281280518
31978,2.2081990242004395
31979,2.708254814147949
31980,2.7102417945861816
31981,2.6929352283477783
31982,2.7047770023345947
31983,2.7084708213806152
31984,2.7160112857818604
31985,2.7079453468322754
31986,2.6973447799682617
31987,2.705554246902466
31988,2.7048606872558594
31989,2.7258362770080566
31990,2.306398391723633
31991,2.3002028465270996
31992,2.2907941341400146
31993,2.2910380363464355
31994,2.29471755027771
31995,2.0824170112609863
31996,2.0701420307159424
31997,2.095519781112671
31998,2.0770339965820312
31999,2.0716676712036133
32000,2.0810165405273438
32001,2.089578151702881
32002,2.0882561206817627
32003,2.0819640159606934
32004,1.7719796895980835
32005,1.784165620803833
32006,1.800673246383667
32007,1.783879280090332
32008,1.7824110984802246
32009,1.7950356006622314
32010,1.7899303436279297
32011,1.7871366739273071
32012,1.8006024360656738
32013,2.085606575012207
32014,2.086918830871582
32015,2.0787243843078613
32016,2.0821611881256104
32017,1.1064276695251465
32018,1.0982176065444946
32019,1.1062569618225098
32020,1.1024762392044067
32021,1.1039729118347168
32022,1.103227138519287
32023,2.0747766494750977
32024,2.0635907649993896
32025,2.072605609893799
32026,2.073296546936035
32027,2.084977149963379
32028,2.0675389766693115
32029,2.080540418624878
32030,2.0900330543518066
32031,2.077993869781494
32032,1.7854654788970947
32033,1.7897908687591553
32034,1.7927733659744263
32035,1.7819808721542358
32036,1.791962742805481
32037,1.7895468473434448
32038,1.7786718606948853
32039,1.794081211090088
32040,1.7922496795654297
32041,0.6885067224502563
32042,0.7042264938354492
32043,0.6931981444358826
32044,0.6951740980148315
32045,0.6984999775886536
32046,0.6958476901054382
32047,1.612056851387024
32048,1.605567216873169
32049,1.6246336698532104
32050,1.6216236352920532
32051,1.6044280529022217
32052,1.6132702827453613
32053,1.6050796508789062
32054,1.6066515445709229
32055,1.613448143005371
32056,1.6189371347427368
32057,1.6032593250274658
32058,1.609588861465454
32059,1.6073912382125854
32060,1.6098214387893677
32061,1.6107279062271118
32062,2.6183650493621826
32063,2.644623279571533
32064,2.621102809906006
32065,2.636812210083008
32066,2.638514995574951
32067,2.636093854904175
32068,2.6349036693573
32069,2.643592596054077
32070,2.645146369934082
32071,2.63154673576355
32072,2.6392154693603516
32073,2.6408233642578125
32074,2.6401782035827637
32075,2.6406354904174805
32076,2.633359670639038
32077,2.64064621925354
32078,2.6354403495788574
32079,2.6341874599456787
32080,2.632763147354126
32081,2.640751838684082
32082,2.647197723388672
32083,2.6267507076263428
32084,2.6184630393981934
32085,3.0902671813964844
32086,3.103675127029419
32087,3.0816726684570312
32088,3.076812505722046
32089,3.090204954147339
32090,3.0770843029022217
32091,2.2946274280548096
32092,2.311014175415039
32093,2.308683395385742
32094,2.321046829223633
32095,2.2995684146881104
32096,2.3130850791931152
32097,2.8358654975891113
32098,2.8408150672912598
32099,2.827591896057129
32100,2.834890127182007
32101,2.8279237747192383
32102,2.853234052658081
32103,2.8262627124786377
32104,2.075333833694458
32105,2.0723114013671875
32106,2.0733554363250732
32107,2.066890239715576
32108,2.096806526184082
32109,2.0668904781341553
32110,2.0759220123291016
32111,2.059255838394165
32112,2.0801291465759277
32113,2.308351993560791
32114,2.3014938831329346
32115,2.3011927604675293
32116,2.2783455848693848
32117,2.3028628826141357
32118,2.318716049194336
32119,2.317991018295288
32120,2.292469024658203
32121,2.3015193939208984
32122,2.4072535037994385
32123,2.390446424484253
32124,2.4058151245117188
32125,2.3949742317199707
32126,2.3981547355651855
32127,2.389394760131836
32128,2.4003944396972656
32129,2.3922314643859863
32130,2.406503677368164
32131,2.4048941135406494
32132,2.3839876651763916
32133,2.397355556488037
32134,2.4102981090545654
32135,2.392530918121338
32136,2.4230775833129883
32137,2.6411116123199463
32138,2.631615161895752
32139,2.6316299438476562
32140,2.6355042457580566
32141,2.6668362617492676
32142,1.7977858781814575
32143,1.7954808473587036
32144,1.7912827730178833
32145,1.802997350692749
32146,1.8033324480056763
32147,1.7739039659500122
32148,1.7910469770431519
32149,1.7955936193466187
32150,1.7854290008544922
32151,1.796441674232483
32152,1.8004666566848755
32153,1.8061468601226807
32154,1.7825950384140015
32155,2.966947555541992
32156,2.9425926208496094
32157,2.966578722000122
32158,2.949997901916504
32159,2.934143304824829
32160,2.934720993041992
32161,2.474365234375
32162,2.497609853744507
32163,2.4924392700195312
32164,2.4775805473327637
32165,2.476799964904785
32166,2.4803059101104736
32167,2.489745616912842
32168,1.3853845596313477
32169,1.3851714134216309
32170,1.3985662460327148
32171,1.3785654306411743
32172,1.3685357570648193
32173,2.2954678535461426
32174,2.289123058319092
32175,2.306051015853882
32176,2.3048651218414307
32177,2.318136215209961
32178,3.2156624794006348
32179,3.2216577529907227
32180,3.233311653137207
32181,3.239565849304199
32182,3.19620418548584
32183,3.2200210094451904
32184,3.230870008468628
32185,3.218956708908081
32186,3.1972124576568604
32187,3.2141218185424805
32188,3.2109594345092773
32189,3.232309341430664
32190,1.3775473833084106
32191,1.3895623683929443
32192,1.3745235204696655
32193,1.3635153770446777
32194,1.3874948024749756
32195,1.3962701559066772
32196,1.9361724853515625
32197,1.9650232791900635
32198,1.930964469909668
32199,1.9600486755371094
32200,1.9372367858886719
32201,1.9665836095809937
32202,1.3954663276672363
32203,1.3956468105316162
32204,1.3882546424865723
32205,1.4001775979995728
32206,1.378071665763855
32207,3.3780312538146973
32208,3.3794355392456055
32209,3.370243787765503
32210,3.3627147674560547
32211,3.347611427307129
32212,3.372523069381714
32213,1.0934885740280151
32214,1.1005432605743408
32215,1.094701886177063
32216,1.0936039686203003
32217,1.0996108055114746
32218,1.0944418907165527
32219,2.5644474029541016
32220,2.5593531131744385
32221,2.566643238067627
32222,2.56638240814209
32223,1.1014186143875122
32224,1.089874505996704
32225,1.1003563404083252
32226,1.0922383069992065
32227,1.0961157083511353
32228,1.086205244064331
32229,1.0976521968841553
32230,1.0967172384262085
32231,1.0955333709716797
32232,2.178673028945923
32233,2.2203190326690674
32234,2.192866802215576
32235,2.204301357269287
32236,2.19407320022583
32237,2.193965435028076
32238,2.2988545894622803
32239,2.28975772857666
32240,2.317572593688965
32241,2.3233017921447754
32242,2.3027825355529785
32243,2.2957592010498047
32244,1.093822717666626
32245,1.1061663627624512
32246,1.1069947481155396
32247,1.0935126543045044
32248,1.0983376502990723
32249,1.0904139280319214
32250,2.990403652191162
32251,2.9973347187042236
32252,2.985386848449707
32253,1.625608205795288
32254,1.611814260482788
32255,1.6162865161895752
32256,1.6135470867156982
32257,1.6110564470291138
32258,1.5806691646575928
32259,1.6262986660003662
32260,1.6053709983825684
32261,1.6020337343215942
32262,1.6026884317398071
32263,0.685909628868103
32264,0.6995094418525696
32265,0.687067985534668
32266,0.699834406375885
32267,0.696098804473877
32268,0.6990339159965515
32269,1.796425700187683
32270,1.797896385192871
32271,1.791347622871399
32272,1.7779929637908936
32273,1.7728668451309204
32274,1.7756640911102295
32275,2.709033489227295
32276,2.7153220176696777
32277,2.6968984603881836
32278,2.706735849380493
32279,2.712031602859497
32280,2.7137460708618164
32281,2.707279920578003
32282,2.707500696182251
32283,2.7098278999328613
32284,2.7126522064208984
32285,2.730949640274048
32286,2.7162046432495117
32287,2.7059946060180664
32288,2.7016472816467285
32289,2.700059413909912
32290,2.7214646339416504
32291,2.710984706878662
32292,2.6992428302764893
32293,2.718177318572998
32294,2.6874728202819824
32295,2.7061305046081543
32296,2.711524486541748
32297,2.72113299369812
32298,2.7018637657165527
32299,2.7162976264953613
32300,2.6948485374450684
32301,1.382407784461975
32302,1.3755689859390259
32303,1.391113042831421
32304,1.3917475938796997
32305,1.3840771913528442
32306,1.3730210065841675
32307,1.9509460926055908
32308,1.9702353477478027
32309,1.9624850749969482
32310,1.9569065570831299
32311,1.9435973167419434
32312,1.9493279457092285
32313,1.9524484872817993
32314,1.9431321620941162
32315,1.9657056331634521
32316,2.4750850200653076
32317,2.483271598815918
32318,2.4764058589935303
32319,2.4789528846740723
32320,2.496591091156006
32321,2.4914751052856445
32322,2.486083745956421
32323,2.480416774749756
32324,2.4885740280151367
32325,2.4878454208374023
32326,2.481532096862793
32327,2.489079475402832
32328,2.988147735595703
32329,3.003750801086426
32330,2.999738931655884
32331,3.0116608142852783
32332,2.9952969551086426
32333,1.7854055166244507
32334,1.7919331789016724
32335,1.7950859069824219
32336,1.8052873611450195
32337,1.794090747833252
32338,1.7955116033554077
32339,1.6060374975204468
32340,1.6086623668670654
32341,1.6137901544570923
32342,1.5921064615249634
32343,1.6070364713668823
32344,1.6097238063812256
32345,3.7417349815368652
32346,3.737624168395996
32347,3.7460777759552
32348,3.7469635009765625
32349,3.739225149154663
32350,3.7338061332702637
32351,3.730226993560791
32352,3.7540879249572754
32353,3.7424654960632324
32354,2.8531723022460938
32355,2.8457915782928467
32356,2.8355143070220947
32357,2.8315670490264893
32358,2.8333346843719482
32359,2.836913585662842
32360,2.8339900970458984
32361,2.8364901542663574
32362,2.8272242546081543
32363,1.9461864233016968
32364,1.938801884651184
32365,1.9418705701828003
32366,1.9413126707077026
32367,1.9486374855041504
32368,1.9441404342651367
32369,1.945608377456665
32370,1.9395864009857178
32371,1.785529613494873
32372,1.7828673124313354
32373,1.7879819869995117
32374,1.7764636278152466
32375,1.7908313274383545
32376,1.794071912765503
32377,1.0966312885284424
32378,1.0932631492614746
32379,1.1064975261688232
32380,1.1002756357192993
32381,1.09425687789917
32382,1.603437900543213
32383,1.622055172920227
32384,1.6238166093826294
32385,1.6117068529129028
32386,1.6113598346710205
32387,1.609932780265808
32388,1.6149944067001343
32389,1.6147785186767578
32390,2.188339948654175
32391,2.2000789642333984
32392,2.197770595550537
32393,2.1967554092407227
32394,2.199282169342041
32395,2.1927595138549805
32396,3.143244981765747
32397,3.136040210723877
32398,3.13162899017334
32399,3.1328611373901367
32400,3.1438660621643066
32401,3.1325395107269287
32402,3.1293492317199707
32403,3.1442489624023438
32404,3.144896984100342
32405,3.128962516784668
32406,3.1377437114715576
32407,3.1419193744659424
32408,3.138308048248291
32409,3.1417112350463867
32410,3.1342504024505615
32411,3.1351327896118164
32412,3.141549587249756
32413,3.1475789546966553
32414,3.129420042037964
32415,3.138152599334717
32416,3.137624740600586
32417,1.9356054067611694
32418,1.9513603448867798
32419,1.9439570903778076
32420,1.9484851360321045
32421,1.9457900524139404
32422,1.934213638305664
32423,1.946485161781311
32424,1.949120044708252
32425,1.9527404308319092
32426,1.106867790222168
32427,1.0915170907974243
32428,1.0928634405136108
32429,1.0904273986816406
32430,1.100042462348938
32431,1.391426920890808
32432,1.3812379837036133
32433,1.3897619247436523
32434,1.3830093145370483
32435,1.381209135055542
32436,1.3801409006118774
32437,1.3946950435638428
32438,1.3858344554901123
32439,1.3844503164291382
32440,1.3893036842346191
32441,1.3821570873260498
32442,1.7912472486495972
32443,1.794969916343689
32444,1.7932251691818237
32445,1.7901023626327515
32446,1.7802536487579346
32447,1.7976843118667603
32448,1.385796308517456
32449,1.3932706117630005
32450,1.3995378017425537
32451,1.373239517211914
32452,1.382961392402649
32453,1.377073049545288
32454,1.6144315004348755
32455,1.6162408590316772
32456,1.6175134181976318
32457,1.6081295013427734
32458,1.6105831861495972
32459,1.611708641052246
32460,1.4013689756393433
32461,1.3861922025680542
32462,1.39219331741333
